id,is_risk
0,0.04068774652958706
1,0.04196668809483147
2,0.03725807950055462
3,0.043989917957059095
4,0.04761888032070383
5,0.05081124059006984
6,0.03487016021051367
7,0.046041201219609654
8,0.07233867996777392
9,0.057907526744490664
10,0.06998919286248027
11,0.07461886763024425
12,0.03748446730950129
13,0.07398726339548525
14,0.0470985128660316
15,0.0771807127720415
16,0.041897853034796616
17,0.11170813312134356
18,0.05094429120568966
19,0.05891924497768495
20,0.04685915213530382
21,0.06679533061718997
22,0.052735075564253796
23,0.03674373444120786
24,0.03577793908789682
25,0.054822033151312385
26,0.04387458880085078
27,0.03929349146068148
28,0.03392517787279355
29,0.04141101603214798
30,0.03636586496924606
31,0.04195660396940202
32,0.048361740749596836
33,0.06579688771599755
34,0.06946259895340823
35,0.04733469413416761
36,0.034474789102157656
37,0.03545858991460349
38,0.041136466929148574
39,0.048020058626796876
40,0.03437608324864037
41,0.22072181192892987
42,0.04694239592240772
43,0.07768094002301996
44,0.0375523727202386
45,0.050967332875945494
46,0.033094272817401786
47,0.043225708554203254
48,0.045902152762310404
49,0.15113659106857835
50,0.10403373434256133
51,0.04942080025689251
52,0.04098061210538299
53,0.045333128566668976
54,0.05452409209466844
55,0.034057657678664824
56,0.21029232476095544
57,0.31000625960826766
58,0.14977884878227737
59,0.0550989136535386
60,0.05085853886127338
61,0.16199407618623746
62,0.8961922489235643
63,0.054383870172898266
64,0.15732197935798406
65,0.03351276981963452
66,0.047468323548320604
67,0.04928348895251809
68,0.03244044500057096
69,0.03506090371936105
70,0.04906020786704216
71,0.03647184090020271
72,0.035058855995201185
73,0.053655703741200676
74,0.03558046098949531
75,0.05119037992695019
76,0.07451698466084918
77,0.031744297999877
78,0.04447618885104852
79,0.05176022532006883
80,0.04085918991716161
81,0.05191832238127629
82,0.034249959846195284
83,0.052378988452662326
84,0.13708365999231137
85,0.03773211715894839
86,0.04360086369845094
87,0.05166888644689941
88,0.04013079616000568
89,0.05269656080046211
90,0.043467475386822906
91,0.20020539642720941
92,0.09028080108505308
93,0.17424512971967204
94,0.03801169623998111
95,0.04838431187542954
96,0.04140107640861215
97,0.05561716975301624
98,0.07073174437018945
99,0.04139982562782958
100,0.04438963085811205
101,0.03430276824080188
102,0.048531531408803376
103,0.0506570512698335
104,0.07700872635773028
105,0.04611643986359948
106,0.03330854203793399
107,0.04647824094571909
108,0.0955008923257186
109,0.03813701554037984
110,0.050554121773101035
111,0.051793663655696445
112,0.04827923174185882
113,0.04671380798465764
114,0.05833991662150836
115,0.03992845437427815
116,0.0412716345460313
117,0.040805121696295674
118,0.0631594049915755
119,0.05651511125840671
120,0.05331446397955025
121,0.18534370198400046
122,0.05454685279578418
123,0.06665800954413595
124,0.054637864747218566
125,0.0408565966874646
126,0.03634128829196327
127,0.03171383831359492
128,0.03689314068131438
129,0.09159679598806796
130,0.044760362442245086
131,0.07465690369665415
132,0.03639608838264781
133,0.03227003996891692
134,0.042588470987764866
135,0.04587656282175582
136,0.19575187287356083
137,0.03085428219998057
138,0.03256580186557893
139,0.19973649009079728
140,0.22676136989307963
141,0.03843933388440961
142,0.032132071230188526
143,0.4102755094453737
144,0.052679601012798186
145,0.04109551064607676
146,0.05157352370552073
147,0.04506411943529302
148,0.0420979970204125
149,0.036541549202837184
150,0.055052914849896474
151,0.044874366960022914
152,0.0498137616855167
153,0.049448659181462025
154,0.03386712424999774
155,0.04391409310835938
156,0.18726704332826943
157,0.04378425000563071
158,0.035462971152079505
159,0.033385348270174676
160,0.056436935726259664
161,0.03569490625207964
162,0.0591070358305936
163,0.03468230417927435
164,0.055646603810358464
165,0.03836250963087763
166,0.04672096516366984
167,0.04997073527655336
168,0.0390443064002697
169,0.07058396680881186
170,0.061566593403909506
171,0.055281959165288164
172,0.04311471305933755
173,0.04372641135073724
174,0.037185450961702116
175,0.30832988366111147
176,0.05046275007078345
177,0.05950780611258575
178,0.039118756672655255
179,0.04764165728926447
180,0.04801018556825516
181,0.03667267411497735
182,0.03675078630893307
183,0.0406902399314429
184,0.054483296365488265
185,0.034985600198995534
186,0.036955121254560006
187,0.03888315221496726
188,0.06020100946306598
189,0.03840153617948781
190,0.0459365157445389
191,0.05854643909256443
192,0.08665410350722687
193,0.058473520239756514
194,0.032697991870993946
195,0.048847466504045235
196,0.053416578095014634
197,0.05192578680180958
198,0.052217074373324665
199,0.048931497514092086
200,0.04803243860880778
201,0.049635041468573435
202,0.05118189533714079
203,0.044475679819367356
204,0.056320827204527246
205,0.05469636551141568
206,0.15939105231328504
207,0.05289920691812677
208,0.0412594400584284
209,0.09862229828843105
210,0.05264899178760306
211,0.1380729110147067
212,0.05015282808222075
213,0.044610819761854006
214,0.08909814809416426
215,0.03494412212015637
216,0.07500330435080046
217,0.046328780643513603
218,0.04606549229210616
219,0.7642405434743721
220,0.044534265475264526
221,0.05535160224408274
222,0.05458691854910343
223,0.031082387226971597
224,0.117030351029443
225,0.045747095557387256
226,0.04969868892017665
227,0.04747034018631094
228,0.05140642122496301
229,0.056736182314577596
230,0.05183314638069085
231,0.0405833055291652
232,0.047428784641110146
233,0.044263453092545514
234,0.03344929831429532
235,0.3304503300531897
236,0.03596287509057645
237,0.7806842189779426
238,0.15273176141407996
239,0.04085291302894445
240,0.04222297583366964
241,0.48652052677068847
242,0.03683366810242862
243,0.04699051601235214
244,0.03709997947839926
245,0.15985917515750242
246,0.19359084490003733
247,0.03801122278568157
248,0.06797282368354465
249,0.03869436214711175
250,0.06791410314892654
251,0.04001344590384403
252,0.042645644827341046
253,0.0384298133762294
254,0.03513911273211136
255,0.03468219429601092
256,0.05870674708145427
257,0.08665000403775573
258,0.038072379778140056
259,0.06077232717856975
260,0.07083858286404228
261,0.050163478029158215
262,0.04059410844506691
263,0.04967129888653022
264,0.057338935759016954
265,0.0350516969806738
266,0.7733335448272872
267,0.05883373549933929
268,0.07906974382021684
269,0.15844984981934354
270,0.029610841453364893
271,0.07128496783249609
272,0.05082525667411684
273,0.03885052363526269
274,0.037723590659580974
275,0.04865104553852786
276,0.0342264327949188
277,0.044515541804880564
278,0.3066244893682566
279,0.35704594625519154
280,0.04142965776944416
281,0.059284357240762045
282,0.040696173645548867
283,0.07006462674928458
284,0.03787334879791826
285,0.04733388318900154
286,0.059052712836388854
287,0.05925003103096802
288,0.05510128983215924
289,0.03500782059120267
290,0.039720941403457125
291,0.15870853459813444
292,0.033663267324860954
293,0.0426033296025934
294,0.16134195360997547
295,0.033171602853710166
296,0.044892941400914994
297,0.040666011880136854
298,0.036549382734433304
299,0.055765226308161164
300,0.047283434851984815
301,0.11926251306134991
302,0.04489691361663871
303,0.15253879548761667
304,0.03637832458586767
305,0.051131030100471576
306,0.10855185712779385
307,0.049329918508649345
308,0.06842625628748572
309,0.03881240454119364
310,0.03468642637243652
311,0.03733750558256711
312,0.04743860496877707
313,0.046057230142268514
314,0.0324798635208594
315,0.05642067692021161
316,0.23235991803510164
317,0.041477446045788326
318,0.03314838729906629
319,0.0516245274855361
320,0.05709151099508447
321,0.04035834751628375
322,0.03741982724272182
323,0.2828440658977375
324,0.0526362531244939
325,0.039809241770425885
326,0.05620904085260718
327,0.06274578432687315
328,0.03615009476892653
329,0.23303791309030514
330,0.07039018962329145
331,0.05342704147834556
332,0.5236086257495051
333,0.04029549631496047
334,0.03787326402347424
335,0.18473397696828434
336,0.041720862539438706
337,0.2306953717267251
338,0.03759528380914229
339,0.032060312526698456
340,0.08369898885613455
341,0.04683092708254795
342,0.04815238605243792
343,0.05984585508653153
344,0.04360897450335958
345,0.1339194542328671
346,0.14784652467858245
347,0.03207166834703139
348,0.1702772646795759
349,0.053995463672713684
350,0.07521684888469117
351,0.14560298250670073
352,0.045640611173366985
353,0.05776580896985652
354,0.028534707182441645
355,0.11388825044964415
356,0.04136940653150066
357,0.20135131608577636
358,0.029585010943722883
359,0.03702032392701587
360,0.04768752707147418
361,0.1382530192399792
362,0.040124319270148076
363,0.06368348852490305
364,0.03951803859575733
365,0.044798796472553665
366,0.029620954578455372
367,0.04600688994911947
368,0.057639187526410104
369,0.42680824454298155
370,0.055749279383453386
371,0.038358445911612964
372,0.07035019124175163
373,0.05341188985382859
374,0.03509968692280907
375,0.03919708583940365
376,0.20193156252922545
377,0.048190178036874975
378,0.03980026289940148
379,0.18673843925996852
380,0.0420025073098841
381,0.03630106854621427
382,0.056248246985382576
383,0.4022486489314393
384,0.04798427003924501
385,0.04497909773366614
386,0.04072734135344619
387,0.04553530441826863
