id,is_risk
0,0.06070505332351304
1,0.0461410533192723
2,0.0477715915461617
3,0.04737942018149078
4,0.05630844625678903
5,0.0885386122445326
6,0.04920219020117462
7,0.07685481066408371
8,0.06639769717506903
9,0.052082539933010784
10,0.05527214372704216
11,0.05199058004952146
12,0.049288390013633714
13,0.07406954815704199
14,0.04763213721393293
15,0.056255746098568725
16,0.04601866427633186
17,0.09758086908780544
18,0.04888874637816923
19,0.053315354059256546
20,0.06896348243533569
21,0.05441685410713869
22,0.06868246262240088
23,0.05256864390891322
24,0.047273623573760644
25,0.047196926815740704
26,0.047093377346217186
27,0.05956240675788259
28,0.04916575472206822
29,0.050832671329113024
30,0.04580146450137302
31,0.04833717903858089
32,0.04642992998898745
33,0.056526035226985204
34,0.05176957911698632
35,0.04805193333907469
36,0.047143835269128874
37,0.04764971477929097
38,0.04554337065890214
39,0.05113035405521034
40,0.04603634461826626
41,0.20432298121711845
42,0.04643580910941867
43,0.06898249565515845
44,0.04555800733894201
45,0.05181596712647044
46,0.05464121038071279
47,0.04543104940433062
48,0.05925667654079373
49,0.05353194693389171
50,0.04711394768505504
51,0.04964068442501452
52,0.046179570535033396
53,0.04933785355662395
54,0.05590963012625784
55,0.046788521826384176
56,0.043969835214886
57,0.06324308015380546
58,0.05363069783749872
59,0.05128540809000834
60,0.04916354348683163
61,0.05068209014587989
62,0.29699629730002947
63,0.04905952795891112
64,0.048848025734328525
65,0.048216491461260856
66,0.046714341665663454
67,0.04933866710204225
68,0.05219445039824597
69,0.050546820442123885
70,0.04732141947058491
71,0.04808444076029028
72,0.045290462692972946
73,0.049017260938026386
74,0.04579822008909871
75,0.048944817229778795
76,0.0586413834674989
77,0.0472049957186405
78,0.05510514824974601
79,0.05522649107076312
80,0.04881598588058621
81,0.04971507091762055
82,0.045945889453495
83,0.05052918736750948
84,0.13909377269039627
85,0.052151149211843585
86,0.06194250192009646
87,0.050879357126387956
88,0.047028657723605614
89,0.055559497441997195
90,0.050601518540002145
91,0.0706598279333124
92,0.05685416113473448
93,0.04604241415126951
94,0.04730581040333149
95,0.050543185156776214
96,0.04499082366548819
97,0.04728915713772896
98,0.06517340126637776
99,0.059616535872676714
100,0.05173285150511835
101,0.04527790837246811
102,0.04732440910150882
103,0.05181729921221261
104,0.05495245079622714
105,0.04948832178192067
106,0.045827366692905214
107,0.0509677500817119
108,0.1480912143791626
109,0.05777887823999912
110,0.07090951220199901
111,0.06463423795546151
112,0.04869429225835649
113,0.04580532912748476
114,0.04764609691357715
115,0.050480007465262974
116,0.049472926929981266
117,0.04633842503382598
118,0.04931457103504807
119,0.051683393793139985
120,0.05165158593342702
121,0.055099492758044454
122,0.04748378690142739
123,0.06138835249063969
124,0.10352639049008361
125,0.04934014500283874
126,0.04846828993776967
127,0.049545430933429134
128,0.045991124568150604
129,0.09218507693607798
130,0.048584285242796
131,0.06797028001814752
132,0.04677599353389983
133,0.051404594446683126
134,0.051166168767229354
135,0.048202962542563337
136,0.15720853850553937
137,0.05599438452855947
138,0.046225549952962346
139,0.058311191972828254
140,0.04795089699753686
141,0.051163302771436
142,0.0477335907885161
143,0.07395959548626016
144,0.052516614558493775
145,0.047462846136384455
146,0.048515435612182974
147,0.05001597614689665
148,0.045757543474199684
149,0.04361587754435082
150,0.05339717583417631
151,0.04793898513086601
152,0.045834951919240724
153,0.05738330443226942
154,0.04916286305532677
155,0.04988483183608713
156,0.07898232683712095
157,0.04859273702951762
158,0.04725764706091764
159,0.046106105526022095
160,0.055352935943431845
161,0.0460793729442261
162,0.04788468594291753
163,0.048122733419085996
164,0.07777136016749374
165,0.050817499274423535
166,0.05016726484934364
167,0.049791223867195394
168,0.046806649690982687
169,0.07988386430254059
170,0.048725991513517565
171,0.056951947096139946
172,0.04644547283164246
173,0.047800611942335064
174,0.053087497465397614
175,0.046712904662483574
176,0.04802187767571995
177,0.050829784750959714
178,0.05328867833675076
179,0.046529746938817354
180,0.051158794639968946
181,0.05013879981423709
182,0.04805775593259462
183,0.04615361083918336
184,0.04646533972695034
185,0.04492055704382582
186,0.045799306580419544
187,0.05115973179193541
188,0.05008575030815583
189,0.04795579963089309
190,0.04639062990188737
191,0.07359231187607299
192,0.048198626483222665
193,0.04974068775455691
194,0.05052087121734163
195,0.04813124134933037
196,0.05427872876107143
197,0.05186620410586993
198,0.048261436685407416
199,0.050234259653634226
200,0.047027348788571476
201,0.04763334941767506
202,0.059352810767235954
203,0.0462777575885416
204,0.05496372589874656
205,0.04930055840783299
206,0.04959077838861415
207,0.04774658306200044
208,0.04472557634513001
209,0.04858083761775521
210,0.05337648057345031
211,0.04493764910568942
212,0.06416430283213029
213,0.05048872177389527
214,0.048435269372115064
215,0.055777125325126714
216,0.055065871180640276
217,0.05249039257828571
218,0.0475075948412681
219,0.1923470919425192
220,0.05144814469639536
221,0.04826716940576358
222,0.04958007717013298
223,0.045636698641501196
224,0.057810721338948004
225,0.05202984102365589
226,0.05011081307261394
227,0.04517194510379129
228,0.04651148230012638
229,0.04945389460654423
230,0.04590004208251919
231,0.04571165470632843
232,0.053972325997521685
233,0.047923594536146745
234,0.04680308238574174
235,0.04541170072309475
236,0.04986191431854093
237,0.0896751846529828
238,0.05681093511026279
