id,is_risk
0,0.0428538256899164
1,0.03334976361013843
2,0.032566771404855366
3,0.03217191079268761
4,0.03878114323903037
5,0.08163343958371046
6,0.034718479663479435
7,0.08644337186602384
8,0.05039557779089347
9,0.03741067564766854
10,0.04190995032352003
11,0.03607841314932121
12,0.03427056065673166
13,0.06033034798766999
14,0.03932303341200816
15,0.039392015679457125
16,0.03275054762032858
17,0.09201835964357713
18,0.035189469009687425
19,0.04493632837671017
20,0.05672255464033872
21,0.0413040288399551
22,0.046040650334464105
23,0.03797556540046661
24,0.03217883375131367
25,0.03279398647626088
26,0.03373187097252944
27,0.04170807834143676
28,0.03532695315252281
29,0.0358735919416241
30,0.0302048420321758
31,0.03362486864831818
32,0.033514615178187594
33,0.03576902409068526
34,0.037403871096306995
35,0.03686483963495971
36,0.03223758182256218
37,0.0318060097976539
38,0.03037080163334287
39,0.037908035656414
40,0.032820619616881874
41,0.21987922460204298
42,0.03319473458277479
43,0.06799273970529068
44,0.030993117628237005
45,0.03404026704699919
46,0.03283366611288787
47,0.033945943264891185
48,0.0460771387290584
49,0.03584941171485699
50,0.03051742544723175
51,0.03481900655284305
52,0.03177401117071855
53,0.03352364814469922
54,0.052084378165994275
55,0.032549632614634644
56,0.02794342024753782
57,0.04794014959062204
58,0.03916874419141747
59,0.032610095065600475
60,0.033638296995395736
61,0.03346706155785656
62,0.3053544126804842
63,0.0323460740074729
64,0.03329762476374433
65,0.0322522301034775
66,0.031482344723492
67,0.03466018866131417
68,0.03457300981453661
69,0.03318763295017956
70,0.034042919804571165
71,0.032182768300179396
72,0.030852160492990065
73,0.034091520435745856
74,0.03038539902043321
75,0.03333772051298509
76,0.049995892376370796
77,0.031229241380349677
78,0.03511968332564815
79,0.040761118812313174
80,0.03273994713520684
81,0.0344657450696833
82,0.030859279735626344
83,0.03563051272982452
84,0.1376267313797329
85,0.03381419441387309
86,0.03902283745640475
87,0.03455614523727964
88,0.031003010425841443
89,0.03470789264896745
90,0.03882331766459915
91,0.05392648505060983
92,0.038103540699468044
93,0.030843214189568074
94,0.03205515603415364
95,0.032728765594607495
96,0.0301172226910352
97,0.033324199632185414
98,0.052017379459063075
99,0.038096346010981226
100,0.03928345863770593
101,0.0315264201838056
102,0.03321523921206761
103,0.03545637267127431
104,0.03996129332105025
105,0.03297566860447734
106,0.030495245571044955
107,0.03360906340746071
108,0.12526093648219447
109,0.0437801032864472
110,0.03509153955317188
111,0.052701409092383224
112,0.03339817002169828
113,0.03149515755798299
114,0.03350216977953962
115,0.0327681409088776
116,0.03756148201549496
117,0.030435115986087707
118,0.033742041284672994
119,0.03598786651974723
120,0.03735713597801567
121,0.03919414300321974
122,0.03373248966953959
123,0.05346104768587492
